region,year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,annual,jan-feb,mar-may,jun-sep,oct-dec,winter,summer,monsoon,post_monsoon,annual_calc
HIMACHAL PRADESH,2000,118.2,119.0,68.1,25.6,79.9,198.0,265.1,126.7,50.1,0.0,10.5,6.9,1068.4,237.2,173.7,640.0,17.5,237.2,173.6,639.9000000000001,17.4,1068.1000000000001
HIMACHAL PRADESH,2001,30.5,35.7,105.8,66.9,67.3,153.8,239.5,202.3,26.9,5.0,20.8,37.3,991.8,66.2,240.0,622.5,63.1,66.2,240.0,622.5,63.099999999999994,991.7999999999998
HIMACHAL PRADESH,2002,66.7,136.5,136.9,124.0,27.0,56.1,81.8,225.6,123.1,8.2,0.7,3.9,990.4,203.2,287.9,486.6,12.8,203.2,287.9,486.6,12.799999999999999,990.5000000000001
HIMACHAL PRADESH,2003,39.5,116.6,113.0,52.9,35.9,61.4,187.7,228.7,135.5,0.3,22.5,40.4,1034.5,156.1,201.9,613.3,63.2,156.1,201.8,613.3,63.2,1034.4
HIMACHAL PRADESH,2004,86.2,43.0,5.9,54.7,57.6,76.1,141.3,202.5,47.6,104.7,9.3,49.4,878.5,129.3,118.3,467.5,163.5,129.2,118.2,467.5,163.4,878.3
HIMACHAL PRADESH,2005,147.8,222.9,143.3,35.2,52.4,52.6,317.2,114.2,156.3,1.8,0.3,4.5,1248.5,370.7,230.9,640.3,6.6,370.70000000000005,230.9,640.3,6.6,1248.5
HIMACHAL PRADESH,2006,102.5,38.2,137.3,44.3,68.4,104.8,260.3,274.2,92.8,17.5,26.9,51.2,1218.4,140.7,250.0,732.1,95.6,140.7,250.00000000000003,732.0999999999999,95.6,1218.4
HIMACHAL PRADESH,2007,1.3,121.0,177.0,9.6,39.3,155.7,155.2,234.3,85.7,18.7,1.0,35.6,1034.5,122.3,225.9,631.0,55.4,122.3,225.89999999999998,630.9000000000001,55.3,1034.4
HIMACHAL PRADESH,2008,129.9,63.2,6.3,44.4,42.9,187.3,194.9,224.7,142.6,33.9,5.3,38.9,1114.2,193.1,93.6,749.4,78.0,193.10000000000002,93.6,749.5000000000001,78.1,1114.3000000000002
HIMACHAL PRADESH,2009,54.8,45.9,43.4,91.2,53.5,45.5,170.2,162.6,172.1,16.4,93.1,7.8,956.5,100.7,188.2,550.3,117.2,100.69999999999999,188.1,550.4,117.3,956.5
HIMACHAL PRADESH,2010,25.5,96.6,45.1,60.3,81.4,108.5,291.8,274.1,176.7,30.5,10.8,58.1,1259.4,122.1,186.8,851.2,99.4,122.1,186.8,851.1000000000001,99.4,1259.3999999999999
HIMACHAL PRADESH,2011,43.9,97.4,49.7,62.4,45.1,118.3,177.7,380.2,120.3,6.0,0.3,6.9,1108.3,141.3,157.3,796.6,13.2,141.3,157.2,796.5,13.2,1108.2
HIMACHAL PRADESH,2012,92.3,51.3,28.4,55.9,9.4,31.1,241.5,280.6,133.1,3.1,3.2,21.8,951.6,143.5,93.7,686.3,28.1,143.6,93.7,686.3000000000001,28.1,951.7
HIMACHAL PRADESH,2013,79.9,182.6,76.6,28.9,32.6,233.6,208.8,240.0,65.8,21.8,16.6,24.8,1211.9,262.5,138.1,748.2,63.2,262.5,138.1,748.1999999999999,63.2,1211.9999999999998
HIMACHAL PRADESH,2014,69.6,124.9,125.2,60.6,68.9,51.7,203.6,146.7,84.6,19.3,4.5,49.3,1008.7,194.5,254.6,486.6,73.0,194.5,254.70000000000002,486.6,73.1,1008.9
HIMACHAL PRADESH,2015,67.2,156.6,192.5,84.9,45.0,85.8,249.9,195.9,75.5,17.7,14.5,25.0,1210.5,223.9,322.3,607.2,57.2,223.8,322.4,607.1,57.2,1210.5
JAMMU & KASHMIR,1901,66.4,69.3,69.6,132.2,105.8,53.4,171.7,181.3,101.8,24.1,0.0,4.4,979.9,135.6,307.6,508.2,28.5,135.7,307.59999999999997,508.2,28.5,980.0
JAMMU & KASHMIR,1902,6.5,9.7,91.3,100.5,70.7,113.3,108.4,136.9,62.2,15.1,44.0,1.8,760.5,16.2,262.5,420.9,60.9,16.2,262.5,420.8,60.9,760.4
JAMMU & KASHMIR,1903,96.2,21.5,238.6,58.7,57.3,18.9,332.5,218.6,176.9,10.7,15.0,41.8,1286.6,117.7,354.6,746.9,67.5,117.7,354.6,746.9,67.5,1286.7
JAMMU & KASHMIR,1904,110.6,17.3,145.2,64.5,67.8,25.9,182.3,132.2,62.3,50.0,24.8,99.2,982.2,128.0,277.5,402.7,174.0,127.89999999999999,277.5,402.7,174.0,982.0999999999999
JAMMU & KASHMIR,1905,146.7,76.3,161.4,71.7,65.2,43.3,145.2,111.5,239.7,5.8,0.6,90.2,1157.7,223.0,298.4,539.7,96.7,223.0,298.3,539.7,96.60000000000001,1157.6
JAMMU & KASHMIR,1906,81.0,160.4,167.2,49.3,39.4,52.2,107.0,257.4,237.0,5.3,0.0,36.9,1193.1,241.4,255.9,653.6,42.1,241.4,255.9,653.5999999999999,42.199999999999996,1193.1000000000001
JAMMU & KASHMIR,1907,99.6,195.8,132.2,151.0,57.0,85.9,85.1,220.3,24.9,13.9,3.1,0.8,1069.6,295.4,340.2,416.3,17.8,295.4,340.2,416.2,17.8,1069.6
JAMMU & KASHMIR,1908,86.4,51.4,28.1,195.8,45.3,26.1,233.3,345.9,118.9,9.0,1.2,86.0,1227.3,137.7,269.1,724.3,96.2,137.8,269.2,724.1999999999999,96.2,1227.4
JAMMU & KASHMIR,1909,91.9,149.3,56.1,48.0,43.1,68.2,252.2,264.7,237.7,55.2,0.1,73.4,1339.9,241.2,147.2,822.9,128.7,241.20000000000002,147.2,822.8,128.70000000000002,1339.9
JAMMU & KASHMIR,1910,123.6,85.1,65.6,99.7,33.0,126.2,193.7,276.1,39.4,0.4,0.1,66.7,1109.4,208.7,198.3,635.4,67.1,208.7,198.3,635.4,67.2,1109.6
JAMMU & KASHMIR,1911,344.8,52.3,285.4,53.1,18.7,76.7,95.1,144.4,72.8,15.1,93.6,28.1,1280.2,397.1,357.2,389.0,136.9,397.1,357.2,389.00000000000006,136.79999999999998,1280.1
JAMMU & KASHMIR,1912,169.8,39.7,107.5,102.8,61.1,22.9,192.7,152.9,14.0,4.6,21.4,47.3,936.7,209.5,271.4,382.5,73.3,209.5,271.40000000000003,382.5,73.3,936.6999999999999
JAMMU & KASHMIR,1913,68.4,141.9,95.0,81.0,54.4,99.1,152.2,173.9,24.4,12.8,33.4,63.7,1000.2,210.3,230.4,449.6,109.8,210.3,230.4,449.59999999999997,109.9,1000.1999999999999
JAMMU & KASHMIR,1914,47.8,228.9,155.4,153.7,91.9,86.1,369.9,159.3,103.3,157.3,43.0,95.6,1692.1,276.7,400.9,718.6,295.9,276.7,401.0,718.5999999999999,295.9,1692.1999999999996
JAMMU & KASHMIR,1915,47.4,218.3,109.7,132.3,18.2,54.4,87.7,174.6,71.7,27.6,0.0,21.9,963.9,265.8,260.2,388.4,49.5,265.7,260.2,388.4,49.5,963.8000000000001
JAMMU & KASHMIR,1916,37.5,159.4,69.0,67.7,58.6,92.9,244.3,216.5,46.9,30.9,3.4,7.2,1034.3,196.8,195.3,600.6,41.6,196.9,195.29999999999998,600.6,41.5,1034.3000000000002
JAMMU & KASHMIR,1917,63.6,34.2,92.7,145.0,67.9,155.4,170.3,231.4,219.5,129.6,0.0,76.5,1386.1,97.8,305.6,776.7,206.0,97.80000000000001,305.6,776.6,206.1,1386.1
JAMMU & KASHMIR,1918,25.8,27.7,269.0,173.9,4.7,59.6,95.3,118.1,19.0,14.9,19.6,88.9,916.5,53.5,447.6,292.0,123.4,53.5,447.59999999999997,292.0,123.4,916.4999999999999
JAMMU & KASHMIR,1919,187.7,98.3,121.6,73.3,49.5,36.9,247.2,208.5,37.7,1.4,0.3,126.8,1189.2,285.9,244.4,530.4,128.5,286.0,244.39999999999998,530.3,128.5,1189.2
JAMMU & KASHMIR,1920,82.9,126.4,199.8,97.2,63.3,40.2,81.2,98.1,48.0,17.3,0.8,34.7,889.9,209.2,360.4,267.5,52.8,209.3,360.3,267.5,52.800000000000004,889.9000000000001
JAMMU & KASHMIR,1921,140.6,71.3,60.4,44.9,21.8,56.7,137.7,209.3,65.8,76.8,3.1,169.3,1057.6,211.9,127.1,469.5,249.2,211.89999999999998,127.1,469.5,249.2,1057.6999999999998
JAMMU & KASHMIR,1922,87.9,60.6,82.4,67.4,26.5,63.4,163.9,99.1,149.7,28.7,1.5,59.7,890.8,148.5,176.3,476.1,89.8,148.5,176.3,476.09999999999997,89.9,890.8000000000002
JAMMU & KASHMIR,1923,185.9,163.2,106.9,60.9,135.7,23.8,176.7,244.9,33.0,71.4,9.3,52.6,1264.3,349.2,303.5,478.3,133.3,349.1,303.5,478.4,133.3,1264.3
JAMMU & KASHMIR,1924,89.2,218.7,91.6,87.6,132.2,4.0,138.2,203.9,103.2,1.3,22.3,89.8,1182.2,307.9,311.5,449.5,113.4,307.9,311.4,449.3,113.4,1181.9999999999998
JAMMU & KASHMIR,1925,90.4,86.8,45.7,70.9,106.1,80.7,242.3,179.3,25.9,32.7,52.5,0.0,1013.3,177.3,222.7,528.2,85.2,177.2,222.7,528.2,85.2,1013.3000000000001
JAMMU & KASHMIR,1926,52.6,61.7,182.4,123.9,92.0,33.9,185.8,245.1,109.2,0.3,2.5,34.1,1123.6,114.4,398.3,574.0,36.9,114.30000000000001,398.3,574.0,36.9,1123.4999999999998
JAMMU & KASHMIR,1927,84.6,117.3,80.8,53.2,82.6,27.9,226.2,220.3,27.7,7.6,4.5,40.3,973.1,202.0,216.6,502.2,52.3,201.89999999999998,216.6,502.09999999999997,52.4,972.9999999999999
JAMMU & KASHMIR,1928,142.9,192.2,125.9,109.2,18.4,46.2,115.7,177.1,121.6,1.2,102.4,138.3,1291.0,335.1,253.4,460.6,241.9,335.1,253.50000000000003,460.6,241.90000000000003,1291.1000000000001
JAMMU & KASHMIR,1929,121.2,66.4,40.3,53.0,42.6,60.0,182.6,266.7,20.9,60.4,2.0,186.6,1102.7,187.6,135.9,530.2,249.0,187.60000000000002,135.9,530.1999999999999,249.0,1102.6999999999998
JAMMU & KASHMIR,1930,201.8,116.1,114.6,209.2,53.1,55.1,211.0,105.9,49.0,43.7,0.9,7.6,1168.0,317.9,376.9,421.1,52.2,317.9,376.9,421.0,52.2,1168.0000000000002
JAMMU & KASHMIR,1931,124.7,142.4,47.1,35.5,109.0,11.1,205.0,192.6,30.4,43.9,7.9,5.3,955.0,267.1,191.7,439.1,57.2,267.1,191.6,439.09999999999997,57.099999999999994,954.9
JAMMU & KASHMIR,1932,99.4,102.7,122.7,32.8,87.1,58.6,255.0,174.1,11.5,9.9,1.6,84.0,1039.4,202.1,242.6,499.2,95.5,202.10000000000002,242.6,499.20000000000005,95.5,1039.4
JAMMU & KASHMIR,1933,104.0,137.4,187.1,107.2,31.1,63.7,175.2,217.7,101.9,48.1,12.2,2.1,1187.7,241.4,325.4,558.5,62.4,241.4,325.40000000000003,558.5,62.4,1187.7
JAMMU & KASHMIR,1934,110.1,27.2,71.1,96.8,36.2,60.7,146.3,158.9,16.8,3.5,2.0,73.5,803.1,137.3,204.1,382.7,79.0,137.29999999999998,204.09999999999997,382.7,79.0,803.0999999999999
JAMMU & KASHMIR,1935,193.3,95.7,129.9,145.5,20.1,44.7,154.3,183.4,30.4,19.5,48.9,19.7,1085.5,289.0,295.6,412.8,88.1,289.0,295.5,412.79999999999995,88.10000000000001,1085.4
JAMMU & KASHMIR,1936,59.9,168.9,242.1,62.4,21.8,96.0,163.6,140.2,54.7,16.7,19.9,94.7,1140.8,228.8,326.3,454.4,131.3,228.8,326.3,454.5,131.3,1140.9
JAMMU & KASHMIR,1937,67.9,160.0,91.0,80.7,19.5,32.2,133.0,73.5,57.5,88.7,14.7,121.1,939.6,227.8,191.2,296.2,224.4,227.9,191.2,296.2,224.5,939.8000000000001
JAMMU & KASHMIR,1938,183.1,194.2,132.6,76.4,14.8,118.7,123.0,136.7,11.2,31.0,11.1,29.0,1061.7,377.3,223.7,389.6,71.0,377.29999999999995,223.8,389.59999999999997,71.1,1061.8
JAMMU & KASHMIR,1939,89.1,221.0,179.9,68.5,19.6,34.6,164.2,95.2,72.7,57.4,0.0,1.1,1003.5,310.2,268.1,366.7,58.6,310.1,268.0,366.7,58.5,1003.3000000000002
JAMMU & KASHMIR,1940,96.8,61.1,108.9,71.9,69.0,85.2,127.4,151.9,69.9,8.5,8.6,19.2,878.3,157.8,249.8,434.3,36.4,157.9,249.8,434.4,36.3,878.4000000000001
JAMMU & KASHMIR,1941,81.7,52.5,109.6,40.1,41.3,44.0,120.2,100.8,163.2,11.4,19.9,87.0,871.6,134.2,191.0,428.1,118.3,134.2,191.0,428.2,118.3,871.6999999999998
JAMMU & KASHMIR,1942,127.7,196.9,39.4,85.9,88.0,35.5,200.0,274.5,80.3,21.7,9.8,80.2,1239.8,324.6,213.3,590.2,111.7,324.6,213.3,590.3,111.7,1239.9
JAMMU & KASHMIR,1943,245.5,37.5,145.0,94.9,124.8,27.6,135.1,228.8,94.0,1.1,3.6,29.8,1167.7,283.1,364.6,485.5,34.5,283.0,364.7,485.5,34.5,1167.6999999999998
JAMMU & KASHMIR,1944,114.9,142.5,98.8,72.5,26.4,37.2,193.9,183.2,51.1,18.4,37.8,74.2,1051.0,257.4,197.7,465.5,130.4,257.4,197.70000000000002,465.40000000000003,130.4,1050.8999999999999
JAMMU & KASHMIR,1945,131.7,23.0,138.2,101.8,37.8,49.8,129.7,104.1,94.3,26.1,9.5,10.3,856.2,154.7,277.8,377.8,45.8,154.7,277.8,377.90000000000003,45.900000000000006,856.3
JAMMU & KASHMIR,1946,36.6,89.7,87.1,26.0,32.4,82.6,159.0,173.8,16.3,43.5,70.8,104.5,922.3,126.2,145.6,431.7,218.8,126.30000000000001,145.5,431.7,218.8,922.3
JAMMU & KASHMIR,1947,64.7,81.9,68.3,5.7,61.3,39.2,130.0,182.0,177.9,14.6,8.9,79.4,914.0,146.6,135.3,529.2,102.9,146.60000000000002,135.3,529.1,102.9,913.9
JAMMU & KASHMIR,1948,47.9,133.7,261.1,43.4,21.4,66.9,278.3,182.0,60.6,6.2,5.5,76.1,1183.1,181.6,325.9,587.8,87.9,181.6,325.9,587.8000000000001,87.8,1183.1
JAMMU & KASHMIR,1949,101.3,194.0,127.7,59.1,54.9,69.2,144.6,85.1,38.6,24.0,11.0,37.5,946.9,295.3,241.6,337.5,72.4,295.3,241.70000000000002,337.5,72.5,947.0000000000001
JAMMU & KASHMIR,1950,367.8,96.1,115.4,119.3,55.5,20.9,182.2,175.6,371.1,12.8,0.7,5.7,1523.1,463.9,290.2,749.8,19.2,463.9,290.2,749.8,19.2,1523.0999999999997
JAMMU & KASHMIR,1951,107.3,99.3,120.6,90.1,94.6,64.8,116.9,160.6,27.4,23.0,25.4,32.8,963.0,206.6,305.3,369.8,81.3,206.6,305.29999999999995,369.69999999999993,81.19999999999999,962.7999999999998
JAMMU & KASHMIR,1952,88.2,94.1,199.5,42.7,62.8,77.4,175.9,216.9,19.4,1.4,16.0,75.2,1069.6,182.3,305.0,489.6,92.6,182.3,305.0,489.6,92.6,1069.5
JAMMU & KASHMIR,1953,135.5,46.6,98.6,97.2,29.6,75.4,248.7,257.5,117.5,51.3,16.0,55.8,1229.6,182.0,225.4,699.1,123.1,182.1,225.4,699.1,123.1,1229.6999999999998
JAMMU & KASHMIR,1954,308.4,250.6,60.7,16.2,73.7,26.1,96.1,123.2,286.0,38.1,15.9,12.3,1307.1,559.0,150.5,531.4,66.2,559.0,150.60000000000002,531.4,66.3,1307.3000000000002
JAMMU & KASHMIR,1955,47.9,14.9,124.4,64.4,113.5,20.8,160.0,329.4,89.2,170.6,0.0,21.4,1156.4,62.8,302.2,599.3,192.0,62.8,302.3,599.4,192.0,1156.5000000000002
JAMMU & KASHMIR,1956,136.4,63.9,180.9,115.1,18.5,113.0,356.8,292.5,49.3,134.0,2.5,57.8,1520.8,200.3,314.5,811.6,194.4,200.3,314.5,811.5999999999999,194.3,1520.7
JAMMU & KASHMIR,1957,184.1,144.7,110.9,222.7,144.4,73.5,143.8,203.2,29.9,113.6,86.9,62.6,1520.3,328.7,478.0,450.4,263.1,328.79999999999995,478.0,450.4,263.1,1520.3
JAMMU & KASHMIR,1958,38.7,85.8,116.0,101.0,91.6,34.5,253.5,265.1,229.3,25.3,16.3,93.3,1350.4,124.5,308.6,782.5,134.8,124.5,308.6,782.4000000000001,134.9,1350.3999999999999
JAMMU & KASHMIR,1959,113.5,120.8,114.6,33.3,57.4,19.8,454.6,243.7,243.0,47.3,85.2,17.0,1550.3,234.3,205.3,961.2,149.6,234.3,205.29999999999998,961.1,149.5,1550.2
JAMMU & KASHMIR,1960,48.2,9.9,144.7,47.0,29.3,23.3,202.3,183.3,34.2,1.1,4.1,39.0,766.4,58.0,221.0,443.1,44.2,58.1,221.0,443.1,44.2,766.4000000000001
JAMMU & KASHMIR,1961,103.3,57.9,54.5,107.5,55.1,107.3,199.6,217.4,118.3,28.8,53.2,35.0,1138.2,161.2,217.2,642.7,117.1,161.2,217.1,642.5999999999999,117.0,1137.9
JAMMU & KASHMIR,1962,20.5,97.0,51.0,117.5,34.0,41.1,132.7,137.1,171.3,11.9,52.7,63.5,930.3,117.4,202.5,482.3,128.1,117.5,202.5,482.2,128.10000000000002,930.3000000000001
JAMMU & KASHMIR,1963,0.0,36.4,251.8,188.9,82.4,24.8,68.4,67.0,32.9,12.8,83.5,60.2,909.2,36.4,523.1,193.1,156.5,36.4,523.1,193.1,156.5,909.0999999999999
JAMMU & KASHMIR,1964,126.2,60.7,96.0,134.6,41.3,92.7,167.4,99.4,64.0,1.3,4.6,58.0,946.2,186.9,272.0,423.5,63.9,186.9,271.9,423.5,63.9,946.1999999999999
JAMMU & KASHMIR,1965,62.2,138.1,99.9,179.8,153.4,32.4,83.9,62.0,16.4,26.2,33.0,25.2,912.6,200.4,433.1,194.7,84.4,200.3,433.1,194.70000000000002,84.4,912.5000000000001
JAMMU & KASHMIR,1966,1.5,199.3,155.2,148.5,114.0,59.9,169.7,203.9,217.4,83.6,3.5,22.4,1378.9,200.9,417.6,650.9,109.5,200.8,417.7,650.9,109.5,1378.9
JAMMU & KASHMIR,1967,17.5,114.0,156.9,88.1,54.5,52.0,137.9,160.6,115.9,47.1,15.7,131.2,1091.3,131.5,299.5,466.3,194.0,131.5,299.5,466.4,194.0,1091.4
JAMMU & KASHMIR,1968,117.2,72.4,85.2,63.0,58.6,52.1,259.3,183.2,20.9,65.6,29.8,58.2,1065.6,189.7,206.8,515.5,153.6,189.60000000000002,206.79999999999998,515.5,153.6,1065.5
JAMMU & KASHMIR,1969,81.2,139.7,112.1,174.1,107.7,33.3,156.6,176.4,45.0,62.8,5.6,1.1,1095.6,220.9,393.9,411.3,69.5,220.89999999999998,393.9,411.29999999999995,69.49999999999999,1095.5999999999997
JAMMU & KASHMIR,1970,51.7,44.5,94.1,36.0,37.5,79.5,67.2,99.8,84.4,57.3,0.0,4.9,657.0,96.2,167.5,331.0,62.2,96.2,167.6,330.9,62.199999999999996,656.9
JAMMU & KASHMIR,1971,28.1,112.0,10.4,111.0,34.5,93.2,117.6,192.7,13.5,3.6,27.1,20.8,764.7,140.2,155.9,417.1,51.5,140.1,155.9,417.0,51.5,764.5
JAMMU & KASHMIR,1972,70.2,128.5,169.3,119.5,84.1,31.8,122.4,142.8,67.5,96.7,25.8,87.1,1145.6,198.7,372.9,364.5,209.6,198.7,372.9,364.5,209.6,1145.6999999999998
JAMMU & KASHMIR,1973,134.1,83.4,131.3,65.9,57.2,29.1,180.9,299.7,45.5,21.6,0.0,51.8,1100.5,217.5,254.4,555.2,73.4,217.5,254.40000000000003,555.2,73.4,1100.5
JAMMU & KASHMIR,1974,118.1,100.6,64.3,46.2,76.0,122.3,90.1,49.1,44.0,12.0,0.6,79.2,802.6,218.7,186.5,305.5,91.9,218.7,186.5,305.5,91.8,802.5000000000001
JAMMU & KASHMIR,1975,71.5,94.3,180.1,83.5,98.4,39.6,262.7,256.5,73.5,1.8,12.8,5.8,1180.4,165.8,362.0,632.2,20.3,165.8,362.0,632.3,20.400000000000002,1180.4999999999998
JAMMU & KASHMIR,1976,96.6,156.4,116.8,72.4,41.1,47.6,108.2,266.9,58.8,35.1,0.0,23.5,1023.7,253.1,230.4,481.6,58.7,253.0,230.29999999999998,481.5,58.6,1023.4000000000001
JAMMU & KASHMIR,1977,150.2,21.3,21.1,145.3,68.8,56.5,183.7,115.0,63.2,36.1,20.8,73.1,955.0,171.5,235.2,418.4,130.0,171.5,235.2,418.4,130.0,955.1
JAMMU & KASHMIR,1978,50.2,73.0,253.6,60.6,40.4,76.7,172.0,173.4,70.1,1.1,89.7,0.8,1061.6,123.2,354.5,492.3,91.6,123.2,354.59999999999997,492.20000000000005,91.6,1061.6
JAMMU & KASHMIR,1979,65.6,98.4,228.6,58.4,147.1,51.6,103.8,115.9,71.0,7.6,89.9,39.5,1077.4,164.0,434.0,342.3,137.1,164.0,434.1,342.3,137.0,1077.4
JAMMU & KASHMIR,1980,84.1,171.6,136.8,36.1,61.4,106.9,161.9,68.7,57.8,28.0,47.3,57.1,1017.9,255.7,234.4,395.3,132.4,255.7,234.3,395.3,132.4,1017.6999999999999
JAMMU & KASHMIR,1981,146.1,131.2,227.3,88.9,76.7,72.3,216.0,90.3,26.7,15.3,37.4,7.3,1135.5,277.3,392.8,405.3,60.1,277.29999999999995,392.90000000000003,405.3,60.0,1135.5
JAMMU & KASHMIR,1982,91.9,139.0,222.4,128.7,104.6,42.0,89.6,134.5,33.3,64.2,55.9,96.0,1202.2,230.9,455.8,299.4,216.2,230.9,455.70000000000005,299.40000000000003,216.1,1202.1000000000001
JAMMU & KASHMIR,1983,118.8,97.2,318.8,207.8,108.8,67.1,154.0,222.1,115.1,39.7,14.6,21.2,1485.2,216.0,635.4,558.2,75.6,216.0,635.4,558.3,75.5,1485.1999999999998
JAMMU & KASHMIR,1984,33.6,181.2,90.5,128.2,52.3,63.2,159.6,234.7,96.4,2.0,45.4,70.2,1157.4,214.8,271.0,553.9,117.7,214.79999999999998,271.0,553.9,117.6,1157.3000000000002
JAMMU & KASHMIR,1985,80.1,23.7,42.1,71.4,106.9,54.4,295.5,154.8,54.7,90.0,13.9,179.7,1167.1,103.9,220.4,559.4,283.5,103.8,220.4,559.4,283.6,1167.2
JAMMU & KASHMIR,1986,20.9,110.9,235.0,163.7,72.4,63.5,230.8,217.9,36.9,45.5,164.1,159.5,1521.0,131.8,471.1,548.9,369.2,131.8,471.1,549.1,369.1,1521.1000000000001
JAMMU & KASHMIR,1987,45.0,150.1,140.4,134.7,234.4,125.1,71.9,128.4,47.0,122.8,0.3,15.9,1216.0,195.1,509.5,372.5,139.0,195.1,509.5,372.4,139.0,1216.0
JAMMU & KASHMIR,1988,78.2,155.5,280.2,46.8,39.9,76.3,413.8,165.7,308.6,5.4,7.0,93.6,1670.9,233.6,366.9,964.4,106.0,233.7,366.9,964.4,106.0,1671.0
JAMMU & KASHMIR,1989,74.9,78.2,134.1,114.6,139.0,69.1,293.8,114.9,39.3,40.3,50.7,67.1,1216.0,153.1,387.7,517.1,158.1,153.10000000000002,387.7,517.0999999999999,158.1,1216.0
JAMMU & KASHMIR,1990,110.2,206.5,309.8,98.4,28.6,69.1,193.3,133.5,115.6,38.6,10.5,259.7,1574.0,316.7,436.9,511.5,308.9,316.7,436.80000000000007,511.5,308.8,1573.8
JAMMU & KASHMIR,1991,71.3,216.5,176.1,233.2,93.5,75.6,162.8,204.4,148.9,10.6,5.6,50.5,1448.8,287.8,502.7,591.6,66.7,287.8,502.79999999999995,591.7,66.7,1449.0
JAMMU & KASHMIR,1992,161.9,91.2,194.7,86.8,110.7,44.6,168.8,306.1,226.6,22.6,36.4,27.6,1478.1,253.2,392.2,746.1,86.6,253.10000000000002,392.2,746.1,86.6,1478.0
JAMMU & KASHMIR,1993,114.9,123.6,233.1,31.8,106.5,93.6,324.7,63.4,84.3,13.2,54.4,0.2,1243.8,238.5,371.4,566.0,67.8,238.5,371.4,565.9999999999999,67.8,1243.7000000000003
JAMMU & KASHMIR,1994,139.9,133.0,82.3,136.6,99.2,107.9,344.7,329.1,88.6,32.4,2.7,236.0,1732.5,273.0,318.1,870.3,271.1,272.9,318.09999999999997,870.3000000000001,271.1,1732.3999999999999
JAMMU & KASHMIR,1995,101.4,210.2,129.3,124.9,74.4,56.0,408.0,241.3,140.1,38.8,45.6,49.6,1619.6,311.6,328.5,845.4,134.1,311.6,328.6,845.4,134.0,1619.5999999999997
JAMMU & KASHMIR,1996,127.5,115.7,213.6,85.4,125.5,182.0,136.0,441.5,52.3,96.4,25.8,18.8,1620.4,243.2,424.4,811.8,141.0,243.2,424.5,811.8,141.0,1620.4999999999998
JAMMU & KASHMIR,1997,68.4,55.6,164.1,144.5,89.1,81.2,126.6,270.2,75.4,77.3,84.3,59.2,1295.9,124.0,397.7,553.4,220.8,124.0,397.70000000000005,553.4,220.8,1295.9
JAMMU & KASHMIR,1998,75.0,297.2,185.4,192.8,75.1,59.3,161.0,131.1,97.9,49.2,1.8,0.0,1325.9,372.2,453.3,449.3,51.1,372.2,453.30000000000007,449.29999999999995,51.0,1325.8000000000002
JAMMU & KASHMIR,1999,183.5,56.0,91.6,24.3,47.6,51.9,133.8,145.0,84.8,3.5,68.4,0.2,890.3,239.4,163.5,415.5,72.0,239.5,163.5,415.50000000000006,72.10000000000001,890.6
JAMMU & KASHMIR,2000,159.5,106.6,90.4,30.4,51.1,95.5,193.7,123.6,73.2,1.4,21.0,38.2,984.6,266.2,171.9,485.9,60.6,266.1,171.9,485.99999999999994,60.6,984.6000000000001
JAMMU & KASHMIR,2001,17.4,54.3,81.7,92.8,69.6,121.7,243.9,126.7,53.9,12.7,51.6,26.4,952.7,71.7,244.1,546.3,90.6,71.69999999999999,244.1,546.2,90.69999999999999,952.7
JAMMU & KASHMIR,2002,58.7,101.2,105.5,86.3,33.0,94.2,78.7,217.4,97.9,15.2,0.7,14.6,903.5,159.9,224.8,488.3,30.5,159.9,224.8,488.20000000000005,30.5,903.4000000000001
JAMMU & KASHMIR,2003,26.9,267.2,170.9,117.5,111.3,41.0,136.0,185.5,126.1,13.3,33.7,81.7,1311.1,294.2,399.7,488.5,128.8,294.09999999999997,399.7,488.6,128.7,1311.1
JAMMU & KASHMIR,2004,176.0,70.6,21.2,118.9,87.5,95.2,118.0,77.9,40.5,73.3,23.3,42.4,944.9,246.6,227.6,331.8,138.9,246.6,227.6,331.6,139.0,944.8
JAMMU & KASHMIR,2005,296.0,403.5,189.7,64.9,92.0,41.6,440.3,77.7,50.0,14.6,21.8,0.5,1692.7,699.5,346.6,609.7,37.0,699.5,346.6,609.6,36.9,1692.5999999999997
JAMMU & KASHMIR,2006,200.3,92.3,96.8,34.4,43.8,74.3,209.0,331.5,203.0,46.2,72.5,115.8,1519.8,292.5,174.9,817.8,234.5,292.6,175.0,817.8,234.5,1519.9
JAMMU & KASHMIR,2007,12.3,116.7,259.3,15.0,65.6,143.9,132.4,196.8,33.0,1.6,0.0,47.0,1023.5,129.0,339.8,506.1,48.6,129.0,339.9,506.1,48.6,1023.6
JAMMU & KASHMIR,2008,153.5,130.8,9.9,97.7,63.3,134.9,266.3,166.0,44.7,42.4,25.2,89.8,1224.5,284.2,170.8,612.0,157.4,284.3,170.9,611.9000000000001,157.39999999999998,1224.5000000000002
JAMMU & KASHMIR,2009,120.3,117.9,63.7,113.5,64.3,64.1,284.8,96.5,50.5,8.1,9.5,3.0,1121.3,238.2,241.5,881.1,98.2,238.2,241.5,495.9,20.6,996.1999999999999
